id,modelId,isModel,type,article,articleHtml,manufacturerCode,manufacturerCodeHtml,name,nameHtml,unitName,multiplicity,image.60,image.168,image.600,image.750,brand.synonyms,brand.name,brand.id,brand.nameHtml,sections,section.name,section.id,section.externalId,stocks,stockStatus,price.value,price.typeId,contractPrice,defaultPrice,favorite,analog,isAnalogSource,numberOfItemsInCart,badges,isRelated,isRelatedSource,hasRelated,productSets,externalLinks,changeDate,numberOfAnalogues,ean,shortName,series,manufacturerWarranty,deliveryTime
hz0ohmwBpdxqooujmBe6,null,false,catalog,0935100005,0935100005,0935100005,0935100005,"Сливной бачок, Duravit, Durastyle, ширина, мм-390, глубина, мм-170, высота, мм-390, объем сливного бачка, л-6/3, тип смыва-двойной, подключение воды-снизу слева, материал-керамика, цвет кнопки-хром, цвет-белый","Сливной бачок, Duravit, Durastyle, ширина, мм-390, глубина, мм-170, высота, мм-390, объем сливного бачка, л-6/3, тип смыва-двойной, подключение воды-снизу слева, материал-керамика, цвет кнопки-хром, цвет-белый",шт,1,/images/60/63/ac/63ac36d80088fc200c9fb2065c56fc30.jpg,/images/168/63/ac/63ac36d80088fc200c9fb2065c56fc30.jpg,/images/750/63/ac/63ac36d80088fc200c9fb2065c56fc30.jpg,/images/750/63/ac/63ac36d80088fc200c9fb2065c56fc30.jpg,"дюравит, дуравит, вгкфмше",Duravit,110,Duravit,"[{""name"":""Сливной бачок"",""id"":374,""externalId"":""ec05aad2-8524-11e4-8887-003048b99ee9""}]",Сливной бачок,374,ec05aad2-8524-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,22807,469,null,22807,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:37,null,4021534854774,"Сливной бачок, Duravit, Durastyle, шгв 390*170*390, цвет-белый",Durastyle,2,35
hz1JhmwBpdxqooujOyep,null,false,catalog,FTV220201801RXK,FTV220201801RXK,null,,"Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 22, глубина, мм-100, высота, мм-200, длина, мм-1800, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 22, глубина, мм-100, высота, мм-200, длина, мм-1800, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,/images/168/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,/images/750/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,/images/750/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,"керми, cermi",Kermi (отопление),2,Kermi (отопление),"[{""name"":""Радиаторы панельные"",""id"":177,""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",Радиаторы панельные,177,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,23733.38,469,null,23733.38,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:37,null,,"Радиатор, FTV 22, 100*200*1800, R, RAL 9016 (белый)",therm-x2 Profil-V (FTV),10,112
GULgrnABdBJ7-VYNgAtm,null,false,catalog,558628,558628,null,,"Тройник Prestabo с SC-Contur, из оцинк.стали, 18 мм, модель 1118","Тройник Prestabo с SC-Contur, из оцинк.стали, 18 мм, модель 1118",шт,1,/images/60/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,/images/168/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,/images/750/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,/images/750/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Тройники"",""id"":246,""externalId"":""b3cc3d14-5569-11e6-a6a0-003048b99ee8""}]",Тройники,246,b3cc3d14-5569-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,612.58,469,null,612.58,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:28,null,,"Тройник Prestabo с SC-Contur, 18 мм",Prestabo с SC-Contur,1,50
GULgrnABdBJ7-VYNgwyd,null,false,catalog,436681,436681,null,,"Переход BP 54 х 2"", Viega, Sanpress Inox, с SC-Contur, нержавеющая сталь, модель 2312","Переход BP 54 х 2"", Viega, Sanpress Inox, с SC-Contur, нержавеющая сталь, модель 2312",шт,1,/images/60/a5/83/a5835824818ffe2c9346e3c0535eed2c.jpg,/images/168/a5/83/a5835824818ffe2c9346e3c0535eed2c.jpg,/images/750/a5/83/a5835824818ffe2c9346e3c0535eed2c.jpg,/images/750/a5/83/a5835824818ffe2c9346e3c0535eed2c.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Переходники"",""id"":249,""externalId"":""ed0971de-5594-11e6-a6a0-003048b99ee8""}]",Переходники,249,ed0971de-5594-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,7825.37,469,null,7825.37,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:28,null,4015211436681,"Переход BP 54 х 2"" Sanpress Inox с SC-Contur, нерж.сталь",Sanpress Inox с SC-Contur,1,50
GULgrnABdBJ7-VYNiA3H,null,false,catalog,437459,437459,null,,"Разьемное соединение, Viega, Sanpress inox, с SC-Contur, с переходом на внутреннюю резьбу, с плоским уплотнением, 15 x 1/2"", нержавеющая сталь, модель 2362","Разьемное соединение, Viega, Sanpress inox, с SC-Contur, с переходом на внутреннюю резьбу, с плоским уплотнением, 15 x 1/2"", нержавеющая сталь, модель 2362",шт,1,/images/60/02/dc/02dc4854aebbe54d089022fd155f5ddf.jpg,/images/168/02/dc/02dc4854aebbe54d089022fd155f5ddf.jpg,/images/750/02/dc/02dc4854aebbe54d089022fd155f5ddf.jpg,/images/750/02/dc/02dc4854aebbe54d089022fd155f5ddf.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Сгоны американка"",""id"":253,""externalId"":""0629c272-5739-11e6-a6a0-003048b99ee8""}]",Сгоны американка,253,0629c272-5739-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,2400.84,469,null,2400.84,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:28,null,,"Разьемное соединение Sanpress inox, с SC-Contur 15 x 1/2""",Sanpress Inox с SC-Contur,1,50
Gz0uhmwBpdxqoouj6CXs,null,false,catalog,321697,321697,null,,"Ниппель, Viega, R2 модель 3245, НН, 1 1/2"", 1"", бронза, редукционный","Ниппель, Viega, R2 модель 3245, НН, 1 1/2"", 1"", бронза, редукционный",шт,1,/images/60/44/38/4438d1aecd7548337d4cce655470449f.jpg,/images/168/44/38/4438d1aecd7548337d4cce655470449f.jpg,/images/750/44/38/4438d1aecd7548337d4cce655470449f.jpg,/images/750/44/38/4438d1aecd7548337d4cce655470449f.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Ниппели"",""id"":248,""externalId"":""5eee8a3a-5592-11e6-a6a0-003048b99ee8""}]",Ниппели,248,5eee8a3a-5592-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,1536.14,469,null,1536.14,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:29,null,,"Ниппель, НН, 1 1/2"", 1"", бронза, редукционный",Бронзовые резьбовые фитинги,1,50
hzwZhmwBpdxqoouj8_Ma,null,false,catalog,28558400,28558400,null,,"Ручной душ, Hansgrohe, PuraVida, размер душевого диска, мм-150, форма-прямоугольная, количество режимов-1, тип струи-RainAir, цвет-белый/хром","Ручной душ, Hansgrohe, PuraVida, размер душевого диска, мм-150, форма-прямоугольная, количество режимов-1, тип струи-RainAir, цвет-белый/хром",шт,1,/images/60/3a/fc/3afc2dae279ff44fa745e21b816c2ca9.jpg,/images/168/3a/fc/3afc2dae279ff44fa745e21b816c2ca9.jpg,/images/750/3a/fc/3afc2dae279ff44fa745e21b816c2ca9.jpg,/images/750/3a/fc/3afc2dae279ff44fa745e21b816c2ca9.jpg,"хансгрое, хансгрохе, hansgroe",Hansgrohe,113,Hansgrohe,"[{""name"":""Ручной душ"",""id"":408,""externalId"":""42ef0bc6-f955-11e4-9045-003048b99ee9""}]",Ручной душ,408,42ef0bc6-f955-11e4-9045-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,11358.73,469,null,11358.73,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:37,null,4011097617688,"Ручной душ, Hansgrohe, PuraVida, 150, цвет-белый/хром",PuraVida,5,45
i0EUJ24BdBJ7-VYNjFff,null,false,catalog,916504-02,916504-02,null,,"Полотенцедержатель, Geesa, Nemox, кольцо, ширина, мм-200, глубина, мм-60, высота, мм-200, тип установки-настенный, цвет-хром","Полотенцедержатель, Geesa, Nemox, кольцо, ширина, мм-200, глубина, мм-60, высота, мм-200, тип установки-настенный, цвет-хром",шт,1,/images/60/86/96/869635dcce93a059a8d60cec3dd8f401.png,/images/168/86/96/869635dcce93a059a8d60cec3dd8f401.png,/images/750/86/96/869635dcce93a059a8d60cec3dd8f401.png,/images/750/86/96/869635dcce93a059a8d60cec3dd8f401.png,"gisa, giza, geeza, гиза, геса, геза, гиса, пууыф, пшыф, пшяф, пууяф, ubpf, utcf, utpf, ubcf",Geesa,132,Geesa,"[{""name"":""Полотенцедержатель"",""id"":348,""externalId"":""b4b9fa7a-8455-11e4-8887-003048b99ee9""}]",Полотенцедержатель,348,b4b9fa7a-8455-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,4663.24,469,null,4663.24,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:37,null,8712163160324,"Полотенцедержатель, Geesa, Nemox, шгв 200*60*200, цвет-хром",Nemox,12,115
i0HRQ3ABdBJ7-VYN2HVa,null,false,catalog,641986,641986,null,,"Переход Prestabo c SC-Contur, 22x1/2"", из оцинкованной стали, с многогранником, с наружной резьбой, модель 1111","Переход Prestabo c SC-Contur, 22x1/2"", из оцинкованной стали, с многогранником, с наружной резьбой, модель 1111",шт,1,/images/60/b8/59/b85987a833e42878c2d419fc5588761c.jpg,/images/168/b8/59/b85987a833e42878c2d419fc5588761c.jpg,/images/750/b8/59/b85987a833e42878c2d419fc5588761c.jpg,/images/750/b8/59/b85987a833e42878c2d419fc5588761c.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Переходники"",""id"":249,""externalId"":""ed0971de-5594-11e6-a6a0-003048b99ee8""}]",Переходники,249,ed0971de-5594-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,874.61,469,null,874.61,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:37,null,,"Переход Prestabo c SC-Contur, НР, 22x1/2""",,1,50
i0JrDHEBdBJ7-VYNyHXg,null,false,catalog,71160000,71160000,null,,"Смеситель для раковины, Hansgrohe, Logis E, тип открывания воды-однорычажный, тип регулирования воды-керамический узел смешивания, отверстия для монтажа-1, высота, мм-145, вынос излива, мм-100, донный клапан-есть, стандарт подвода воды-3/8"", цвет-хром, регулируемое ограничение температуры, материал сливного набора: синтетический","Смеситель для раковины, Hansgrohe, Logis E, тип открывания воды-однорычажный, тип регулирования воды-керамический узел смешивания, отверстия для монтажа-1, высота, мм-145, вынос излива, мм-100, донный клапан-есть, стандарт подвода воды-3/8"", цвет-хром, регулируемое ограничение температуры, материал сливного набора: синтетический",шт,1,/images/60/e3/6b/e36bc1c86a2293bf09a2f88d9b7be53c.png,/images/168/e3/6b/e36bc1c86a2293bf09a2f88d9b7be53c.png,/images/750/e3/6b/e36bc1c86a2293bf09a2f88d9b7be53c.png,/images/750/e3/6b/e36bc1c86a2293bf09a2f88d9b7be53c.png,"хансгрое, хансгрохе, hansgroe",Hansgrohe,113,Hansgrohe,"[{""name"":""Смеситель для раковины"",""id"":391,""externalId"":""d56e5a83-852f-11e4-8887-003048b99ee9""}]",Смеситель для раковины,391,d56e5a83-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,7303.7,469,null,7303.7,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:37,null,4011097834221,"Смеситель для раковины, Hansgrohe, Logis E, цвет-хром",Logis E,5,45
gzx-hWwBpdxqoouj84si,null,false,catalog,14870000,14870000,null,,"Смеситель для кухни, Hansgrohe, Talis S2 Variarc, тип открывания воды-однорычажный, тип регулирования воды-керамический картридж, тип установки-на мойку, отверстия для монтажа-1, высота, мм-353, вынос излива, мм-219, тип излива-поворотный, тип подводки-гибкая, стандарт подвода воды-3/8"", цвет-хром","Смеситель для кухни, Hansgrohe, Talis S2 Variarc, тип открывания воды-однорычажный, тип регулирования воды-керамический картридж, тип установки-на мойку, отверстия для монтажа-1, высота, мм-353, вынос излива, мм-219, тип излива-поворотный, тип подводки-гибкая, стандарт подвода воды-3/8"", цвет-хром",шт,1,/images/60/f2/b7/f2b757f7187aa096bf3c9441ca76ab08.png,/images/168/f2/b7/f2b757f7187aa096bf3c9441ca76ab08.png,/images/750/f2/b7/f2b757f7187aa096bf3c9441ca76ab08.png,/images/750/f2/b7/f2b757f7187aa096bf3c9441ca76ab08.png,"хансгрое, хансгрохе, hansgroe",Hansgrohe,113,Hansgrohe,"[{""name"":""Смеситель для кухни"",""id"":390,""externalId"":""d56e5a82-852f-11e4-8887-003048b99ee9""}]",Смеситель для кухни,390,d56e5a82-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,29654.17,469,null,29654.17,false,false,false,0,"[{""name"":""Распродажа"",""nameShort"":""Распродажа"",""color"":""#4DB946""},{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:29,null,4011097386898,"Смеситель для кухни, Hansgrohe, Talis S2 Variarc, цвет-хром",Talis,5,45
H0LgrnABdBJ7-VYNewql,null,false,catalog,558420,558420,null,,"Угловой переход Prestabo 90°с SC-Contur, с наружной резьбой 18х1/2"", модель 1114, оцинкованная сталь","Угловой переход Prestabo 90&deg;с SC-Contur, с наружной резьбой 18х1/2"", модель 1114, оцинкованная сталь",шт,1,/images/60/f1/12/f11255c357959ffd2c38b795b0d0c52a.jpg,/images/168/f1/12/f11255c357959ffd2c38b795b0d0c52a.jpg,/images/750/f1/12/f11255c357959ffd2c38b795b0d0c52a.jpg,/images/750/f1/12/f11255c357959ffd2c38b795b0d0c52a.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Угольники"",""id"":254,""externalId"":""4c94969c-5739-11e6-a6a0-003048b99ee8""}]",Угольники,254,4c94969c-5739-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,844.49,469,null,844.49,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:30,null,4015211558420,"Угловой переход Prestabo 90° с SC-Contur, с н.р. 18х1/2""",Prestabo с SC-Contur,1,50
h0LgrnABdBJ7-VYNfQoB,null,false,catalog,320690,320690,null,,"Уголок, Viega, 45 град., внутренняя резьба 1/2"", бронза, модель 3120","Уголок, Viega, 45 град., внутренняя резьба 1/2"", бронза, модель 3120",шт,1,/images/60/e6/41/e6417c9ccd632aaf2372eca3ef6857bb.jpg,/images/168/e6/41/e6417c9ccd632aaf2372eca3ef6857bb.jpg,/images/750/e6/41/e6417c9ccd632aaf2372eca3ef6857bb.jpg,/images/750/e6/41/e6417c9ccd632aaf2372eca3ef6857bb.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Отводы"",""id"":515,""externalId"":""076277ea-581f-11e8-8a60-0050560115aa""}]",Отводы,515,076277ea-581f-11e8-8a60-0050560115aa,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,800.36,469,null,800.36,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:30,null,4015211320690,"Угол 45 град., ВР 1/2""",Бронзовые резьбовые фитинги,1,50
H0LgrnABdBJ7-VYNgAtm,null,false,catalog,704704,704704,null,,"Тройник Prestabo с SC-Contur, из оцинк.стали, 54x1x54 мм, модель 1117.2","Тройник Prestabo с SC-Contur, из оцинк.стали, 54x1x54 мм, модель 1117.2",шт,1,/images/60/f8/4d/f84d4f3c1d7d6baefb1881b575aed5f4.jpg,/images/168/f8/4d/f84d4f3c1d7d6baefb1881b575aed5f4.jpg,/images/750/f8/4d/f84d4f3c1d7d6baefb1881b575aed5f4.jpg,/images/750/f8/4d/f84d4f3c1d7d6baefb1881b575aed5f4.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Тройники"",""id"":246,""externalId"":""b3cc3d14-5569-11e6-a6a0-003048b99ee8""}]",Тройники,246,b3cc3d14-5569-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,2436.04,469,null,2436.04,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:30,null,4015211704704,"Тройник Prestabo с SC-Contur, 54x1x54 мм",Prestabo с SC-Contur,1,50
H0LgrnABdBJ7-VYNgwyd,null,false,catalog,436766,436766,null,,"Вставка НP, Viega, Sanpress Inox, 35 x 1 1/4"", нержавеющая сталь, модель 2311.1","Вставка НP, Viega, Sanpress Inox, 35 x 1 1/4"", нержавеющая сталь, модель 2311.1",шт,1,/images/60/19/98/1998a1d90f90e2527d5bb5b4c914d5a6.jpg,/images/168/19/98/1998a1d90f90e2527d5bb5b4c914d5a6.jpg,/images/750/19/98/1998a1d90f90e2527d5bb5b4c914d5a6.jpg,/images/750/19/98/1998a1d90f90e2527d5bb5b4c914d5a6.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Переходники"",""id"":249,""externalId"":""ed0971de-5594-11e6-a6a0-003048b99ee8""}]",Переходники,249,ed0971de-5594-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,3175.36,469,null,3175.36,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:30,null,,"Вставка НP Sanpress Inox 35 x 1 1/4"", нерж.сталь",Sanpress Inox с SC-Contur,1,50
