"mainnumber","Price","PromoPrice","Available",
"23372","28500.0000","24225","False",
"23384","12900.0000","10965","False",
"23391","76700.0000","65195","True",
"23365","3200.0000","2720","False",
"23367","70800.0000","60180","True",
"23395","16400.0000","16400.0000","False",
"23378","87900.0000","74715","False",
"23385","14200.0000","12070","False",
"23371","35400.0000","30090","False",
"23354","21400.0000","16900.0000","True",
"23361","52700.0000","37900.0000","True",
"23380","35900.0000","30515","False",
"23387","32800.0000","27880","False",
"23394","60400.0000","51340","True",
"23368","97900.0000","83215","False",
"23363","32400.0000","25900.0000","True",
"23370","30700.0000","26095","False",
"23396","11400.0000","9690","False",
"23377","85200.0000","72420","True",
"23353","134200.0000","96900.0000","False",
"23360","21400.0000","16900.0000","True",
"23379","110000.0000","87900.0000","False",
"23386","15100.0000","5800.0000","False",
"23398","90100.0000","76585","False",
"23397","184100.0000","156485","False",
"23400","56800.0000","39990.0000","False",
"23399","36200.0000","28900.0000","True",
"23401","489900.0000","489900.0000","False",
"23406","32800.0000","15000.0000","True",
"23402","32800.0000","27880","True",
"23404","32800.0000","27880","True",
"23403","32800.0000","27880","True",
"23405","32800.0000","27880","False",
"23407","2900600.0000","2465510","False",
"23408","59400.0000","50490","False",
"23409","749900.0000","749900.0000","False",
"23414","269000.0000","228650","False",
"23412","80100.0000","68085","False",
"23415","281900.0000","239615","False",
"23416","439900.0000","373915","False",
"23413","157600.0000","133960","False",
"23410","119900.0000","89900.0000","True",
"23411","104000.0000","88400","False",
"23417","494700.0000","349000.0000","False",
"23419","318400.0000","239000.0000","False",
"23423","477700.0000","406045","False",
"23425","87900.0000","59900.0000","True",
"23422","460000.0000","327600.0000","False",
"23424","389300.0000","280800.0000","False",
"23421","460000.0000","327600.0000","False",
"23418","357400.0000","269000.0000","False",
"23420","467100.0000","332000.0000","False",
"23426","49300.0000","41905","False",
"23427","49700.0000","42245","False",
"23438","394900.0000","335665","False",
"23440","437200.0000","371620","False",
"23433","159400.0000","109900.0000","False",
"23442","504600.0000","428910","False",
"23432","134600.0000","114410","False",
"23434","234200.0000","169000.0000","False",
"23439","401400.0000","269000.0000","False",
"23441","504600.0000","428910","False",
"23431","2019000.0000","1716150","False",
"23428","241300.0000","169000.0000","False",
"23435","274700.0000","233495","False",
"23437","362300.0000","307955","False",
"23430","2073000.0000","1762050","False",
"23429","1358400.0000","969000.0000","False",
"23436","348300.0000","296055","False",
"23443","132800.0000","112880","True",
"23490","489000.0000","415650","False",
"23609","8700.0000","7395","False",
"23502","230700.0000","184000.0000","False",
"23597","15700.0000","13345","False",
"23514","544800.0000","382500.0000","False",
"23533","244200.0000","189000.0000","False",
"23476","9900.0000","5900.0000","True",
"23559","20100.0000","17085","False",
"23459","289000.0000","245650","False",
"23590","72400.0000","61540","False",
"23483","248400.0000","211140","False",
"23540","105600.0000","89760","True",
"23521","247800.0000","179000.0000","False",
"23471","63900.0000","49900.0000","False",
"23571","9700.0000","8245","False",
"23495","345500.0000","293675","False",
"23573","11400.0000","9690","False",
"23466","565000.0000","439900.0000","False",
"23523","254900.0000","199000.0000","False",
"23592","318400.0000","270640","False",
"23509","452900.0000","329000.0000","False",
"23566","7300.0000","6205","False",
"23542","209400.0000","177990","False",
"23485","229000.0000","194650","False",
"23578","25500.0000","16900.0000","False",
"23461","209000.0000","177650","False",
"23516","502400.0000","359000.0000","False",
"23599","5800.0000","4930","False",
"23606","8200.0000","6970","True",
"23473","53500.0000","45475","False",
"23499","305200.0000","244000.0000","False",
"23469","127900.0000","127900.0000","False",
"23518","841900.0000","592200.0000","False",
"23556","90600.0000","77010","False",
"23568","48300.0000","41055","False",
"23492","534300.0000","454155","False",
"23575","20800.0000","17680","False",
"23549","481100.0000","349000.0000","False",
"23532","87400.0000","69900.0000","True",
"23449","382100.0000","255000.0000","False",
"23552","3700.0000","3145","True",
"23582","14300.0000","12155","True",
"23445","99200.0000","66900.0000","True",
"23506","155800.0000","132430","False",
"23601","5200.0000","4420","False",
"23551","32000.0000","27200","True",
"23475","7900.0000","6715","False",
"23525","919800.0000","781830","False",
"23608","8700.0000","7395","False",
"23484","229000.0000","194650","False",
"23508","452900.0000","315000.0000","False",
"23591","104200.0000","88570","False",
"23515","523600.0000","367200.0000","False",
"23482","226600.0000","192610","False",
"23565","8000.0000","6800","False",
"23535","549300.0000","389900.0000","True",
"23452","357400.0000","251100.0000","False",
"23547","576800.0000","490280","False",
"23585","83900.0000","71315","False",
"23501","287500.0000","229000.0000","False",
"23584","115000.0000","92000.0000","True",
"23491","369900.0000","369900.0000","False",
"23539","43700.0000","37145","False",
"23458","309000.0000","262650","False",
"23558","21400.0000","18190","False",
"23451","339800.0000","233100.0000","False",
"23534","251200.0000","189000.0000","False",
"23541","94100.0000","66000.0000","True",
"23543","59500.0000","50575","False",
"23460","279000.0000","237150","False",
"23598","15700.0000","13345","True",
"23486","319000.0000","271150","False",
"23548","566000.0000","391500.0000","False",
"23567","6000.0000","5100","False",
"23467","39900.0000","39900.0000","False",
"23550","21400.0000","18190","False",
"23517","481100.0000","337500.0000","False",
"23600","3500.0000","2975","False",
"23607","10900.0000","9265","False",
"23524","424600.0000","299000.0000","False",
"23468","119900.0000","69900.0000","False",
"23574","12900.0000","10965","True",
"23498","324300.0000","259000.0000","False",
"23581","21400.0000","18190","True",
"23448","329900.0000","215100.0000","False",
"23593","15400.0000","13090","True",
"23526","919800.0000","781830","False",
"23576","63500.0000","53975","True",
"23583","212400.0000","180540","False",
"23450","315000.0000","215100.0000","False",
"23500","315000.0000","209000.0000","False",
"23557","19400.0000","16490","False",
"23474","7900.0000","6715","True",
"23481","238500.0000","202725","False",
"23604","6000.0000","5100","False",
"23497","374000.0000","299000.0000","False",
"23531","124000.0000","105400","False",
"23580","59900.0000","50915","False",
"23504","7600.0000","6460","False",
"23554","79400.0000","67490","False",
"23478","9900.0000","5900.0000","True",
"23561","9800.0000","8330","False",
"23528","240600.0000","159990.0000","False",
"23611","139900.0000","118915","False",
"23511","376100.0000","294000.0000","False",
"23594","13600.0000","11560","False",
"23530","115000.0000","91900.0000","True",
"23447","58200.0000","46300.0000","True",
"23587","63900.0000","54315","False",
"23462","199000.0000","169150","False",
"23488","369000.0000","313650","False",
"23480","9900.0000","5900.0000","False",
"23537","62500.0000","43300.0000","False",
"23454","219400.0000","152100.0000","False",
"23544","835000.0000","589000.0000","False",
"23457","319000.0000","271150","False",
"23589","70800.0000","60180","False",
"23494","302300.0000","256955","False",
"23563","20100.0000","17085","True",
"23513","439900.0000","329000.0000","False",
"23464","235000.0000","199750","False",
"23570","21400.0000","18190","False",
"23596","8700.0000","7395","False",
"23603","10400.0000","8840","False",
"23496","379700.0000","299000.0000","False",
"23520","530900.0000","451265","False",
"23527","318400.0000","270640","False",
"23610","85100.0000","72335","False",
"23444","169000.0000","134900.0000","True",
"23553","141600.0000","120360","False",
"23465","539000.0000","458150","False",
"23577","25000.0000","21250","False",
"23572","11400.0000","9690","True",
"23477","9900.0000","5900.0000","True",
"23546","806500.0000","577000.0000","False",
"23446","162200.0000","137870","True",
"23529","145600.0000","115900.0000","True",
"23579","57600.0000","48960","True",
"23586","87400.0000","74290","True",
"23453","191200.0000","132300.0000","False",
"23503","5400.0000","4590","False",
"23510","418700.0000","306000.0000","False",
"23560","11000.0000","9350","False",
"23472","51900.0000","44115","True",
"23522","254900.0000","216665","False",
"23605","8200.0000","6970","True",
"23487","345000.0000","293250","False",
"23505","6900.0000","5865","False",
"23588","2200.0000","1870","False",
"23562","16400.0000","13940","False",
"23479","9900.0000","6500.0000","False",
"23569","26300.0000","22355","False",
"23456","409000.0000","347650","False",
"23536","247800.0000","169900.0000","False",
"23555","102700.0000","87295","False",
"23507","500.0000","425","False",
"23455","216000.0000","150300.0000","False",
"23538","184100.0000","156485","False",
"23463","219000.0000","186150","False",
"23512","553500.0000","399000.0000","False",
"23595","8700.0000","7395","False",
"23489","399000.0000","339150","False",
"23545","390100.0000","331585","False",
"23493","314400.0000","267240","False",
"23564","20100.0000","17085","False",
"23470","263900.0000","263900.0000","False",
"23602","8200.0000","6970","False",
"23519","311400.0000","129000.0000","False",
"23613","33600.0000","28560","False",
"23612","474000.0000","402900","False",
"23614","378900.0000","378900.0000","False",
"23631","1400.0000","1190","False",
"23619","5400.0000","4590","False",
"23645","24600.0000","20910","False",
"23626","24600.0000","20910","False",
"23652","346500.0000","294525","False",
"23634","1900.0000","1615","False",
"23638","24000.0000","20400","False",
"23650","242600.0000","206210","False",
"23643","27100.0000","23035","False",
"23636","11400.0000","9690","False",
"23629","8600.0000","7310","False",
"23617","2300.0000","1955","False",
"23637","4800.0000","4080","False",
"23651","519800.0000","441830","False",
"23618","2800.0000","2380","False",
"23644","34700.0000","29495","False",
"23627","11400.0000","9690","False",
"23633","4000.0000","3400","False",
"23620","7000.0000","5950","False",
"23628","3500.0000","2975","False",
"23635","6300.0000","5355","False",
"23642","13600.0000","11560","False",
"23622","6700.0000","5695","False",
"23615","2500.0000","2125","False",
"23641","24000.0000","20400","False",
"23653","103300.0000","87805","False",
"23648","99000.0000","84150","False",
"23624","18300.0000","15555","False",
"23625","24600.0000","20910","False",
"23632","4800.0000","4080","False",
"23646","8600.0000","7310","False",
"23639","24000.0000","20400","False",
"23640","24000.0000","20400","False",
"23616","1600.0000","1360","False",
"23621","9200.0000","7820","False",
"23647","10400.0000","8840","False",
"23630","2100.0000","1785","False",
"23623","6700.0000","5695","False",
"23649","207900.0000","176715","False",
"23654","39200.0000","33320","False",
"23655","349900.0000","349900.0000","False",
"23666","283000.0000","240550","False",
"23656","296600.0000","229000.0000","False",
"23661","237200.0000","179000.0000","False",
"23665","226600.0000","192610","False",
"23658","544800.0000","463080","False",
"23660","201700.0000","143000.0000","False",
"23657","424600.0000","360910","False",
"23659","186900.0000","129000.0000","False",
"23663","395700.0000","289000.0000","False",
"23662","322100.0000","245000.0000","False",
"23664","237200.0000","179000.0000","False",
"23670","29900.0000","25415","False",
"23672","56800.0000","48280","True",
"23669","63100.0000","53635","True",
"23671","51800.0000","44030","False",
"23673","67500.0000","57375","True",
"23668","51800.0000","44030","True",
"23667","51800.0000","44030","True",
"23677","51800.0000","44030","True",
"23679","28500.0000","24225","True",
"23675","56800.0000","48280","False",
"23678","43700.0000","37145","True",
"23674","67300.0000","57205","True",
"23676","25500.0000","21675","False",
"23680","79400.0000","67490","False",
"23685","83900.0000","66900.0000","True",
"23687","85200.0000","67900.0000","True",
"23689","115000.0000","91900.0000","False",
"23686","75300.0000","59900.0000","False",
"23682","92100.0000","78285","False",
"23684","87200.0000","74120","False",
"23688","4800.0000","4080","False",
"23681","82300.0000","69955","False",
"23683","76400.0000","64940","False",
"23692","213100.0000","181135","False",
"23691","213100.0000","181135","False",
"23693","277400.0000","235790","False",
"23690","244200.0000","207570","False",
"23694","65300.0000","55505","False",
"23695","65300.0000","55505","False",
"23699","37400.0000","29700.0000","True",
"23701","34500.0000","27600.0000","True",
"23698","116900.0000","68000.0000","False",
"23700","67500.0000","54000.0000","True",
"23696","197800.0000","168130","False",
"23702","34500.0000","27600.0000","True",
"23697","185900.0000","148000.0000","True",
"23704","32800.0000","27880","True",
"23703","93800.0000","79730","True",
"23705","368100.0000","312885","False",
"23706","56000.0000","47600","False",
"23708","77000.0000","35300.0000","False",
"23709","77000.0000","35300.0000","False",
"23718","57000.0000","48450","False",
"23711","123000.0000","104550","False",
"23712","115000.0000","39900.0000","False",
"23713","77000.0000","37300.0000","False",
"23719","59000.0000","50150","False",
"23710","60000.0000","32300.0000","False",
"23717","112000.0000","43000.0000","False",
"23716","57000.0000","48450","False",
"23714","57000.0000","48450","False",
"23707","62000.0000","52700","False",
"23715","98000.0000","83300","False",
"23720","226600.0000","125000.0000","False",
"23721","63900.0000","54315","True",
"23723","85100.0000","72335","False",
"23725","147000.0000","124950","True",
"23724","85100.0000","72335","False",
"23726","149800.0000","127330","True",
"23727","54000.0000","45900","False",
"23722","70800.0000","60180","False",
"23730","674400.0000","573240","False",
"23729","1096800.0000","779000.0000","False",
"23732","460800.0000","391680","False",
"23731","600000.0000","510000","False",
"23728","1273500.0000","899000.0000","False",
"23734","387900.0000","329715","False",
"23733","363800.0000","309230","False",
"23737","401000.0000","319000.0000","False",
"23735","523600.0000","369000.0000","False",
"23739","386400.0000","269000.0000","False",
"23736","649000.0000","499000.0000","True",
"23738","494700.0000","420495","False",
"23742","70800.0000","60180","False",
"23749","254900.0000","216665","False",
"23748","127500.0000","108375","True",
"23741","130900.0000","111265","False",
"23743","30600.0000","26010","True",
"23744","35600.0000","30260","True",
"23740","120300.0000","102255","False",
"23746","251200.0000","213520","False",
"23745","85100.0000","72335","False",
"23747","145200.0000","123420","True",
"23750","44000.0000","37400","False",
"23751","7800.0000","6630","False",
"23753","261800.0000","149000.0000","False",
"23754","293800.0000","179000.0000","False",
"23752","339800.0000","288830","False",
"23755","88900.0000","75565","False",
"23763","119900.0000","79900.0000","False",
"23765","109900.0000","55000.0000","False",
"23770","86900.0000","86900.0000","False",
"23758","74900.0000","49000.0000","False",
"23766","109900.0000","93900.0000","False",
"23756","74900.0000","74900.0000","False",
"23764","109900.0000","49900.0000","False",
"23757","74900.0000","74900.0000","False",
"23768","98900.0000","50000.0000","False",
"23761","119900.0000","79900.0000","False",
"23769","86900.0000","63000.0000","False",
"23759","119900.0000","49900.0000","False",
"23767","98900.0000","50000.0000","False",
"23760","123000.0000","123000.0000","False",
"23762","119900.0000","61900.0000","False",
"23771","119900.0000","119900.0000","False",
"23772","12900.0000","10965","False",
"23773","184000.0000","156400","False",
"23774","82300.0000","69955","False",
"23775","36600.0000","31110","False",
"23776","36600.0000","31110","False",
"23777","36600.0000","31110","False",
"23778","19600.0000","16660","False",
"23779","11400.0000","9690","False",
"23780","17700.0000","15045","False",
"23781","64900.0000","55165","False",
"23782","45400.0000","38590","False",
"23783","45400.0000","38590","False",
"23784","130000.0000","91000.0000","False",
"23785","114700.0000","97495","False",
"23786","87000.0000","73950","False",
"23787","87000.0000","73950","False",
"23788","59300.0000","50405","False",
"23789","59300.0000","50405","False",
"23790","73100.0000","62135","False",
"23791","76300.0000","64855","False",
"23792","76300.0000","64855","False",
"23793","201700.0000","139900.0000","False",
"23794","179900.0000","152915","False",
"23795","61200.0000","52020","False",
"23796","79400.0000","67490","False",
"23797","139900.0000","118915","False",
"23798","63000.0000","53550","False",
"23799","140500.0000","119425","False",
"23800","225600.0000","191760","False",
"23801","214900.0000","182665","False",
"23802","6000.0000","5100","False",
"23803","6300.0000","5355","False",
"23804","68100.0000","57885","False",
"23805","79400.0000","67490","False",
"23806","59300.0000","50405","False",
"23807","22100.0000","18785","False",
"23808","12600.0000","10710","False",
"23809","23400.0000","19890","False",
"23810","17700.0000","15045","False",
"23811","23400.0000","19890","False",
"23812","9800.0000","8330","False",
"23813","22100.0000","18785","False",
"23814","10800.0000","9180","False",
"23815","6300.0000","5355","False",
"23816","9500.0000","8075","False",
"23817","1900.0000","1615","False",
"23818","3500.0000","2975","False",
"23819","82300.0000","69955","False",
"23820","157300.0000","133705","False",
"23827","114900.0000","114900.0000","False",
"23822","323900.0000","323900.0000","False",
"23830","126900.0000","126900.0000","False",
"23823","318900.0000","318900.0000","False",
"23832","60900.0000","60900.0000","False",
"23821","323900.0000","323900.0000","False",
"23824","89900.0000","89900.0000","False",
"23831","60900.0000","60900.0000","False",
"23829","150900.0000","150900.0000","False",
"23825","89900.0000","89900.0000","False",
"23826","114900.0000","114900.0000","False",
"23828","112900.0000","112900.0000","False",
"23834","527100.0000","373500.0000","False",
"23833","406900.0000","287100.0000","False",
"23835","599700.0000","469000.0000","False",
"23836","474200.0000","319000.0000","False",
"23838","474200.0000","335700.0000","False",
"23837","495400.0000","349900.0000","False",
"23839","87900.0000","74715","False",
"23840","55000.0000","46750","False",
"23841","304500.0000","215000.0000","False",
"23842","254900.0000","169000.0000","False",
"23843","11000.0000","9350","False",
"23844","18600.0000","15810","False",
"23846","19400.0000","16490","False",
"23845","15100.0000","12835","False",
"23858","41200.0000","35020","False",
"23848","82400.0000","70040","False",
"23856","35300.0000","30005","False",
"23849","82400.0000","70040","False",
"23847","82400.0000","70040","False",
"23853","47000.0000","39950","False",
"23855","35300.0000","30005","False",
"23857","35300.0000","30005","False",
"23851","49400.0000","41990","False",
"23852","47000.0000","39950","False",
"23854","47000.0000","39950","False",
"23850","49400.0000","41990","False",
"23859","78800.0000","66980","False",
"23873","25200.0000","21420","False",
"23866","130000.0000","91000.0000","False",
"23868","6300.0000","5355","False",
"23864","33400.0000","28390","False",
"23860","18600.0000","15810","False",
"23872","25200.0000","21420","False",
"23874","25200.0000","21420","False",
"23867","130000.0000","91000.0000","False",
"23875","62400.0000","53040","False",
"23865","15800.0000","13430","False",
"23861","45400.0000","38590","False",
"23862","138600.0000","96900.0000","False",
"23876","104000.0000","88400","False",
"23869","5600.0000","4760","False",
"23871","31500.0000","26775","False",
"23863","47000.0000","32900.0000","False",
"23877","104000.0000","88400","False",
"23870","17400.0000","14790","False",
"23879","265500.0000","225675","False",
"23878","249900.0000","199000.0000","False",
"23880","368100.0000","312885","False",
"23882","124900.0000","106165","False",
"23881","47200.0000","40120","False",
"23883","17900.0000","15215","False",
"23901","90600.0000","77010","False",
"23891","1061400.0000","544990.0000","False",
"23889","1365500.0000","758990.0000","False",
"23884","486100.0000","329000.0000","False",
"23893","2193200.0000","1127990.0000","False",
"23900","90600.0000","77010","True",
"23896","54900.0000","33500.0000","False",
"23903","85100.0000","72335","False",
"23902","86500.0000","73525","True",
"23890","870400.0000","487900.0000","False",
"23885","532200.0000","393000.0000","False",
"23892","2461900.0000","1369990.0000","False",
"23899","21400.0000","15990.0000","False",
"23894","3678700.0000","1610990.0000","False",
"23886","718300.0000","389000.0000","False",
"23898","129000.0000","109650","False",
"23888","948100.0000","528990.0000","False",
"23895","54900.0000","33500.0000","False",
"23897","92100.0000","78285","False",
"23904","96800.0000","82280","True",
"23887","820800.0000","365000.0000","False",
"23920","25500.0000","21675","False",
"23908","70300.0000","59755","False",
"23922","29300.0000","24905","False",
"23905","10900.0000","5000.0000","True",
"23915","15100.0000","12835","False",
"23912","21400.0000","18190","False",
"23910","17900.0000","15215","False",
"23914","15100.0000","12835","False",
"23921","29300.0000","24905","False",
"23917","20800.0000","17680","False",
"23911","25500.0000","21675","False",
"23906","17900.0000","15215","False",
"23913","15100.0000","12835","False",
"23919","42700.0000","36295","False",
"23907","17900.0000","15215","False",
"23909","36200.0000","30770","False",
"23916","6200.0000","5270","False",
"23918","15700.0000","13345","False",
"23942","76300.0000","64855","False",
"23930","97100.0000","82535","False",
"23965","14300.0000","12155","False",
"23935","107800.0000","91630","False",
"23949","138600.0000","117810","False",
"23981","263900.0000","119900.0000","False",
"23953","13600.0000","11560","False",
"23972","8700.0000","7395","False",
"23925","61200.0000","52020","False",
"23958","38400.0000","32640","False",
"23933","67500.0000","54900.0000","False",
"23979","13500.0000","13500.0000","False",
"23962","17500.0000","14875","False",
"23955","10400.0000","8840","False",
"23967","32400.0000","27540","True",
"23947","99900.0000","84915","False",
"23944","117900.0000","94900.0000","False",
"23960","12100.0000","10285","False",
"23940","73800.0000","58900.0000","False",
"23937","179900.0000","152915","False",
"23948","104000.0000","88400","False",
"23945","104000.0000","88400","False",
"23971","15100.0000","12835","False",
"23964","14300.0000","12155","False",
"23973","11400.0000","9690","False",
"23975","309900.0000","309900.0000","False",
"23950","180600.0000","135000.0000","False",
"23980","149900.0000","149900.0000","False",
"23954","10400.0000","8840","True",
"23931","87000.0000","73950","False",
"23923","10900.0000","9265","False",
"23939","173300.0000","147305","False",
"23932","71200.0000","57900.0000","False",
"23956","86500.0000","73525","False",
"23961","15700.0000","13345","False",
"23926","115000.0000","79000.0000","False",
"23974","9800.0000","8330","False",
"23970","17900.0000","15215","False",
"23941","92700.0000","78795","False",
"23963","15100.0000","12835","False",
"23934","104000.0000","88400","False",
"23969","12600.0000","10710","False",
"23957","15100.0000","12835","False",
"23977","31900.0000","31900.0000","False",
"23928","107800.0000","91630","False",
"23936","163800.0000","139230","False",
"23959","12100.0000","10285","False",
"23929","61200.0000","52020","False",
"23952","30700.0000","26095","False",
"23938","99900.0000","84915","False",
"23966","37600.0000","31960","False",
"23943","104000.0000","83900.0000","False",
"23951","88900.0000","75565","False",
"23927","76300.0000","65000.0000","False",
"23968","8700.0000","7395","False",
"23946","99900.0000","84915","False",
"23976","45900.0000","29900.0000","False",
"23978","10900.0000","9265","False",
"23982","129900.0000","129900.0000","False",
"23983","269900.0000","269900.0000","False",
"23984","649300.0000","519000.0000","True",
"23986","321700.0000","225000.0000","False",
"23985","270200.0000","185000.0000","False",
"23987","418200.0000","289000.0000","False",
"23988","56800.0000","39900.0000","True",
"23990","707500.0000","499000.0000","False",
"23989","244100.0000","195000.0000","True",
"24013","19800.0000","16830","True",
"24025","22000.0000","18700","False",
"24018","24800.0000","21080","False",
"23992","24100.0000","20485","False",
"24006","32400.0000","27540","False",
"24011","19500.0000","16575","False",
"24003","22400.0000","19040","True",
"24001","23300.0000","19805","True",
"24027","38900.0000","33065","False",
"23994","20800.0000","17680","False",
"24020","36400.0000","30940","False",
"24032","123300.0000","104805","False",
"24019","28600.0000","24310","False",
"23999","43900.0000","37315","True",
"24000","16300.0000","13855","False",
"24012","22500.0000","19125","True",
"23993","22100.0000","18785","False",
"24010","16300.0000","13855","False",
"24004","24800.0000","21080","False",
"24017","28600.0000","24310","False",
"24030","24900.0000","21165","True",
"24028","26400.0000","22440","True",
"24009","22000.0000","18700","True",
"24002","22100.0000","18785","False",
"23995","16100.0000","13685","False",
"24026","28600.0000","24310","False",
"24022","22000.0000","18700","True",
"24015","32400.0000","27540","False",
"23996","19500.0000","16575","False",
"24008","15700.0000","13345","True",
"24031","42900.0000","36465","False",
"23998","27300.0000","23205","False",
"24024","49400.0000","41990","False",
"23991","57200.0000","48620","False",
"24029","36400.0000","30940","False",
"24005","22100.0000","18785","False",
"24016","37700.0000","32045","False",
"24021","25700.0000","21845","True",
"23997","32400.0000","27540","False",
"24007","28600.0000","24310","False",
"24014","42900.0000","36465","False",
"24034","45200.0000","33000.0000","False",
"24035","64000.0000","43000.0000","True",
"24033","74600.0000","51000.0000","True",
"24036","39500.0000","33575","True",
"24037","110600.0000","94010","False",
"24038","38900.0000","33065","True",
"24039","50000.0000","42500","False",
"24040","4400.0000","3740","True",
"24041","409900.0000","409900.0000","False",
"24042","169300.0000","143905","False",
"24043","109900.0000","109900.0000","False",
"24048","159900.0000","159900.0000","False",
"24050","149900.0000","149900.0000","False",
"24049","149900.0000","149900.0000","False",
"24047","159900.0000","159900.0000","False",
"24046","159900.0000","159900.0000","False",
"24053","287900.0000","179900.0000","False",
"24044","109900.0000","79900.0000","False",
"24051","149900.0000","149900.0000","False",
"24052","287900.0000","179900.0000","False",
"24045","109900.0000","109900.0000","False",
"24054","124900.0000","89900.0000","False",
"24055","113600.0000","96560","False",
"24058","138200.0000","117470","False",
"24057","449200.0000","359000.0000","True",
"24056","468300.0000","359000.0000","False",
"24060","469700.0000","375000.0000","True",
"24059","699600.0000","559000.0000","True",
"24061","502400.0000","427040","False",
"24062","67500.0000","47900.0000","True",
"24063","53300.0000","36900.0000","False",
"24064","59700.0000","41900.0000","False",
"24065","3500.0000","2975","True",
"24066","495400.0000","272990.0000","False",
"24069","4315400.0000","2014990.0000","False",
"24071","296600.0000","189990.0000","False",
"24072","353900.0000","300815","False",
"24074","76400.0000","53990.0000","False",
"24067","510900.0000","329000.0000","False",
"24068","955200.0000","485000.0000","False",
"24070","1697800.0000","885990.0000","False",
"24073","530900.0000","451265","False",
"24075","360900.0000","306765","False",
"24076","74600.0000","51000.0000","True",
"24077","460800.0000","391680","False",
"24079","388600.0000","330310","False",
"24080","509600.0000","359000.0000","False",
"24082","1215600.0000","1033260","False",
"24078","445300.0000","378505","False",
"24081","711200.0000","604520","False",
"24083","1606000.0000","1139000.0000","False",
"24084","339800.0000","237600.0000","False",
"24086","194800.0000","134000.0000","False",
"24089","18600.0000","15810","False",
"24091","39200.0000","33320","False",
"24092","45300.0000","38505","False",
"24094","86500.0000","73525","False",
"24097","18600.0000","15810","False",
"24100","8000.0000","8000.0000","False",
"24103","45500.0000","45500.0000","False",
"24105","46700.0000","39000.0000","False",
"24106","46700.0000","31900.0000","False",
"24108","46700.0000","46700.0000","False",
"24111","49600.0000","49600.0000","False",
"24113","53100.0000","31900.0000","False",
"24114","54900.0000","54900.0000","False",
"24116","54900.0000","46000.0000","False",
"24118","55500.0000","31900.0000","False",
"24119","56600.0000","56600.0000","False",
"24121","57200.0000","31900.0000","False",
"24124","57200.0000","31900.0000","False",
"24126","73500.0000","73500.0000","False",
"24127","75900.0000","75900.0000","False",
"24129","75900.0000","37900.0000","False",
"24132","13500.0000","11475","False",
"24134","9900.0000","8415","False",
"24135","4400.0000","3740","False",
"24137","7900.0000","6715","False",
"24140","9700.0000","8245","False",
"24085","240600.0000","161000.0000","False",
"24087","283000.0000","240550","False",
"24088","81500.0000","55800.0000","False",
"24090","20100.0000","17085","False",
"24093","27100.0000","23035","False",
"24095","124200.0000","105570","False",
"24096","21800.0000","18530","False",
"24098","30700.0000","26095","False",
"24099","8000.0000","8000.0000","False",
"24101","8000.0000","8000.0000","False",
"24102","8500.0000","8500.0000","False",
"24104","45500.0000","45500.0000","False",
"24107","46700.0000","31900.0000","False",
"24109","49600.0000","31900.0000","False",
"24110","49600.0000","49600.0000","False",
"24112","53100.0000","53100.0000","False",
"24115","54900.0000","54900.0000","False",
"24117","55500.0000","31900.0000","False",
"24120","56600.0000","56600.0000","False",
"24122","57200.0000","31900.0000","False",
"24123","57200.0000","31900.0000","False",
"24125","57200.0000","31900.0000","False",
"24128","75900.0000","75900.0000","False",
"24130","75900.0000","37900.0000","False",
"24131","10500.0000","8925","False",
"24133","5500.0000","4675","False",
"24136","3300.0000","2805","False",
"24138","4000.0000","3400","False",
"24139","7900.0000","6715","False",
"24142","180600.0000","119700.0000","False",
"24141","353900.0000","244000.0000","False",
"24143","699000.0000","594150","False",
"24144","178900.0000","141900.0000","False",
"24145","162900.0000","122900.0000","False",
"24147","166300.0000","141355","False",
"24149","813800.0000","641900.0000","False",
"24150","608600.0000","517310","False",
"24152","509600.0000","433160","True",
"24155","63900.0000","54315","False",
"24157","56800.0000","48280","False",
"24158","102700.0000","87295","False",
"24160","67300.0000","57205","False",
"24146","83900.0000","66900.0000","False",
"24148","273300.0000","213900.0000","False",
"24151","608600.0000","517310","False",
"24153","81500.0000","69275","False",
"24154","63900.0000","54315","False",
"24156","56800.0000","48280","False",
"24159","67300.0000","57205","False",
"24163","23700.0000","18900.0000","True",
"24161","153700.0000","89000.0000","False",
"24162","40600.0000","34510","False",
"24164","35000.0000","28900.0000","False",
"24165","119900.0000","99900.0000","False",
"24167","98900.0000","50000.0000","False",
"24168","98900.0000","98900.0000","False",
"24170","86900.0000","86900.0000","False",
"24166","109900.0000","72900.0000","False",
"24169","86900.0000","86900.0000","False",
"24171","129900.0000","99000.0000","False",
"24172","296700.0000","252195","False",
"24173","257300.0000","180000.0000","False",
"24174","3800.0000","3230","False",
"24176","6300.0000","5355","False",
"24179","6300.0000","5355","False",
"24181","16700.0000","14195","False",
"24184","27800.0000","23630","False",
"24186","7000.0000","5950","False",
"24187","27800.0000","23630","False",
"24189","27800.0000","23630","False",
"24175","13300.0000","11305","False",
"24177","6300.0000","5355","False",
"24178","4900.0000","4165","False",
"24180","13900.0000","11815","False",
"24182","4900.0000","4165","False",
"24183","2800.0000","2380","False",
"24185","13900.0000","11815","False",
"24188","27800.0000","23630","False",
"24190","26500.0000","22525","False",
"24191","23000.0000","19550","False",
"24192","35600.0000","24000.0000","False",
