suppliernumber,name,supplier_1,supplier_3,supplier_4,ЕАН,categories_Arm-1,categories_Arm-2,categories_Arm-3,categories_Rus-1,categories_Rus-2,categories_Rus-3,categories_Eng-1,categories_Eng-2,categories_Eng-3,propertyGroupName,brandName_1,brandName_4,brandName_3,countryName_1,countryName_3,countryName_4,name_3,name_4,Price,image_path,InStock,Unit
00030575,Ատամի մածուկ Ավանտա Մոյո սոլնիշկո մանկական 2+ ելակ 65գ 1623,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711701265,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,undefined,Зубная паста Аванта Мое солнышко детская 2+ клубника 65г 1623,500,https://old.alfapharm.am/ma_img/big/00030575.png,11,տուփ
00030574,Ատամի մածուկ Ավանտա Մոյո սոլնիշկո մանկական 2+ մուլտիվիտամին 65գ 1546,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711700718,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,undefined,Зубная паста Аванта Мое солнышко детская 2+ мультивитамин 65г 1546,500,https://old.alfapharm.am/ma_img/big/00030574.png,10,տուփ
00030726,Ատամի մածուկ Ավանտա Մոյո սոլնիշկո մանկական 2+ թութթի-ֆրութթի 100գ 1547,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711703085,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,Baby Toothpaste Moyo Solnishki 2+ tutti-frutti 100g 1547,Зубная паста Аванта Мое солнышко детская 2+ тутти-фрутти 100г 1547,570,https://old.alfapharm.am/ma_img/big/00030726.png,8,տուփ
00030727,Ատամի մածուկ Ավանտա Մոյո սոլնիշկո մանկական գելային 2+ նարինջ 75գ 1624,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711701371,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,Baby gel toothpaste Moyo Solnishko 2+ orange 75g 1624,Зубная паста Аванта Мое солнышко детская гелевая 2+ апельсин 75г 1624,570,https://old.alfapharm.am/ma_img/big/00030727.png,10,տուփ
00030728,Ատամի մածուկ Ավանտա Մոյո սոլնիշկո մանկական գելային 2+ ելակ 75գ 1625,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711701364,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,Baby gel toothpaste Moyo Solnishko 2+ strawberry 75g 1625,Зубная паста Аванта Мое солнышко детская гелевая 2+ клубника 75г 1625,570,https://old.alfapharm.am/ma_img/big/00030728.png,11,տուփ
00036173,Ատամի մածուկ Ավանտա Մոյո սոլնիշկո մանկական գելային 2+ մալինա 75գ 1626,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711705478,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,Kid gel toothpaste Moyo Solnishko 2+ raspberries 75g 1626,Зубная паста Аванта Мое солнышко детская гелевая 2+ малина 75г 1626,570,https://old.alfapharm.am/ma_img/big/00036173.png,4,հատ
00024778,Ատամի մածուկ մանկական Ակվաֆրեշ յունիոր 6 տար. 50մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,3830029292219,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Գլաքսո Սմիթկլայն Գրուպ,Глаксо СмитКляйн Груп,GlaxoSmithKline,Սլովակիա,Slovakia,Словакия,Toothpaste for children Aquafresh Junior mint 6 years old 50ml,Зубная паста детская Аквафреш джуниор мятная с 6лет 50мл,1550,https://old.alfapharm.am/ma_img/big/00024778.png,1,տուփ
00024776,Ատամի մածուկ մանկական Ակվաֆրեշ 0-2 տար. 50մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,3830029294794,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Գլաքսո Սմիթկլայն Գրուպ,Глаксо СмитКляйн Груп,GlaxoSmithKline,Սլովակիա,Slovakia,Словакия,Toothpaste for children Aquafresh my first tooth 0-2 years old 50ml,Зубная паста детская Аквафреш мой первый зубик 0-2лет 50мл,1550,https://old.alfapharm.am/ma_img/big/00024776.png,2,տուփ
00024777,Ատամի մածուկ մանկական Ակվաֆրեշ 3-5տարեկան 50մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,3830029292189,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Գլաքսո Սմիթկլայն Գրուպ,Глаксо СмитКляйн Груп,GlaxoSmithKline,Մեծ Բրիտանիա,Great Britain,Великобритания,Toothpaste for children Aquafresh baby teeth 3-5 years old 50ml,Зубная паста детская Аквафреш молочные зубики 3-5лет 50мл,1550,https://old.alfapharm.am/ma_img/big/00024777.png,1,տուփ
00009361,Ատամի մածուկ մանկ. Լակալուտ Քիդս 4-8 տարեկան 50մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4016369666678,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Դոկտոր Տայսս,Доктор Тайс,Dr. Tiss,Գերմանիա,Germany,Германия,Toothpaste Lacalut Kids 4-8 years (07716) 50ml,Зубная паста детская Лакалют Кидс 4-8лет (07716) 50мл,1280,https://old.alfapharm.am/ma_img/big/00009361.png,9,տուփ
00036453,Ատամի մածուկ Բեբլ բանանի համով 50գ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,3800002310612,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Լավենա,Лавена,Lavena,Բուլղարիա,Bulgaria,Болгария,undefined,Зубная паста Бебл с ароматом банана 50г,1450,https://old.alfapharm.am/ma_img/big/00036453.png,7,հատ
00034280,Ատամի մածուկ Բեբլ ելակի համով 50գր,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,3800002306752,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Լավենա,Лавена,Lavena,Բուլղարիա,Bulgaria,Болгария,Bebble toothpaste with strawberry flavor 50g,Зубная паста Бебл с ароматом клубники 50гр.,1450,https://old.alfapharm.am/ma_img/big/00034280.png,6,հատ
00037766,Ատամի մածուկ Գամ մանկանա 3+ ելակի համով 50մլ (3000),Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,70942304153,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Սանսթար,Санстар,Sunstar,Իսպանիա,Spain,Испания,Baby Toothpaste Gum 3+ with strawberry flavor 50 ml (3000),Зубная паста Гам детская 3+ со вкусом клубники 50мл (3000),1450,https://old.alfapharm.am/ma_img/big/00037766.png,1,տուփ
00037765,Ատամի մածուկ Գամ մանկանա 7+ թութթի-ֆրութթի 50մլ (3004),Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,70942304160,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի մածուկ մանկական,Детские,Средства по уходу за полостью рта,Зубная паста детская,Kids,Oral care products,Children's toothpaste,Buy.am defaults,Սանսթար,Санстар,Sunstar,Իսպանիա,Spain,Испания,Baby Toothpaste Gum 7+ tutti-frutti 50 ml (3004),Зубная паста Гам детская 7+ тутти-фрутти 50мл (3004),1450,https://old.alfapharm.am/ma_img/big/00037765.png,1,տուփ
00037776,Ատամի խոզանակ մանկական Գամ յունիոր սկսած 6 տար. (902),Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,7630019902564,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի խոզանակ մանկական,Детские,Средства по уходу за полостью рта,Зубная щетка детская,Kids,Oral care products,Children's toothbrush,Buy.am defaults,Սանսթար,Санстар,Sunstar,Չինաստան,China,Китай,Toothbrush for children Gum Junior from 6 years (902),Зубная щетка детская Гам джуниор с 6лет (902),1100,https://old.alfapharm.am/ma_img/big/00037776.png,1,տուփ
00037777,Ատամի խոզանակ մանկական Գամ քիդս 2+ (901),Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,7630019902557,Մանկական,Բերանի խոռոչի խնամքի միջոցներ,Ատամի խոզանակ մանկական,Детские,Средства по уходу за полостью рта,Зубная щетка детская,Kids,Oral care products,Children's toothbrush,Buy.am defaults,Սանսթար,Санстар,Sunstar,Չինաստան,China,Китай,Toothbrush for children Gum Kids 2+ (901),Зубная щетка детская Гам кидс 2+ (901),1100,https://old.alfapharm.am/ma_img/big/00037777.png,1,տուփ
00030521,Նեսթլե Նեսքվիկ բատոնչիկ ամբողջական հացահատիկներ 25գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5900020023292,Մանկական,Մանկական սնունդ,Բատոն,Детские,Детское питание,Батончик,Kids,Baby food,Bar,Buy.am defaults,Նեսթլե,Нестле,Nestle,Լեհաստան,Poland,Польша,Nestle Nesquik bar with whole cereals 25g,Нестле Несквик батончик с цельными злаками 25г,200,https://old.alfapharm.am/ma_img/big/00030521.png,26,տուփ
00030524,"Նեսթլե Ֆիթնես բատոնչիկ ամբողջական հացահատիկներ 23,5գրամ",Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5900020023315,Մանկական,Մանկական սնունդ,Բատոն,Детские,Детское питание,Батончик,Kids,Baby food,Bar,Buy.am defaults,Նեսթլե,Нестле,Nestle,Գերմանիա,Germany,Германия,Nestlé Fitness bar with whole cereals 23.5g,Нестле Фитнес батончик с цельными злаками 23.5г,200,https://old.alfapharm.am/ma_img/big/00030524.png,9,հատ
00030523,"Նեսթլե Ֆիթնես բատոնչիկ ամբողջական հացահատիկներ շոկոլադ 23,5գրամ",Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5900020023308,Մանկական,Մանկական սնունդ,Բատոն,Детские,Детское питание,Батончик,Kids,Baby food,Bar,Buy.am defaults,Նեսթլե,Нестле,Nestle,Լեհաստան,Poland,Польша,Nestle Fitness bar with whole cereals and chocolate 23.5g,Нестле Фитнес батончик с цельными злаками и шоколадом 23.5г,200,https://old.alfapharm.am/ma_img/big/00030523.png,4,հատ
00033191,"Նեսթլե Ֆիթնես բատոնչիկ ամբողջական հացահատիկներ ելակ եւ լոռամիրգ 23,5գրամ",Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5900020030627,Մանկական,Մանկական սնունդ,Բատոն,Детские,Детское питание,Батончик,Kids,Baby food,Bar,Buy.am defaults,Նեսթլե,Нестле,Nestle,Լեհաստան,Poland,Польша,"Nestle Fitness bar with whole cereals, strawberries and cranberries 23.5g","Нестле Фитнес батончик с цельными злаками, клубникой и клюквой 23.5г",200,https://old.alfapharm.am/ma_img/big/00033191.png,9,հատ
00033190,"Նեսթլե Ֆիթնես բատոնչիկ ամբողջական հացահատիկներ դեղձ ծիրան 23,5գրամ",Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5900020030603,Մանկական,Մանկական սնունդ,Բատոն,Детские,Детское питание,Батончик,Kids,Baby food,Bar,Buy.am defaults,Նեսթլե,Нестле,Nestle,Լեհաստան,Poland,Польша,"Nestle Fitness bar with whole cereals, peach and apricot 23.5g","Нестле Фитнес батончик с цельными злаками, персиком и абрикосом 23.5г",200,https://old.alfapharm.am/ma_img/big/00033190.png,3,հատ
00032615,Հայնց թխվածքաբլիթ 160գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,8001040418703,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Հեինց,Хайнц,Heinz,Իտալիա,Italy,Италия,Heinz cookies 160g,Печенье Хайнц 160г,1380,https://old.alfapharm.am/ma_img/big/00032615.png,19,հատ
00017513,Հայնց թխվածքաբլիթ խնձոր 160գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,8001040097922,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Հեինց,Хайнц,Heinz,Իտալիա,Italy,Италия,Heinz cookies with apple 160g,Печенье Хайнц с яблоком 160г,1520,https://old.alfapharm.am/ma_img/big/00017513.png,13,հատ
00024066,Հայնց թխվածքաբլիթ խնձոր և բանան 160գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,8001040097939,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Հեինց,Хайнц,Heinz,Իտալիա,Italy,Италия,Heinz apple banana cookies 160g,Печенье Хайнц с яблоком и бананом 160г,1520,https://old.alfapharm.am/ma_img/big/00024066.png,13,հատ
00037856,Ֆրուտոնյանյա թխվածքաբլիթ ցորենի 6ամսականից 120գրամ 081202,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4600338010403,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Պրոգրեսս,Прогресс ОАО,Progress,Ռուսաստան,Russia,Россия,FrutoNyanya wheat cookies from 6 months 120g,ФрутоНяня печенье 081202 пшеничное с 6 мес. 120г,1000,https://old.alfapharm.am/ma_img/big/00037856.png,5,հատ
00037650,Ֆրուտոնյանյա թխվածքաբլիթ հացահատիկային 6ամսականից 120գրամ 081203,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4600338010410,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Պրոգրեսս,Прогресс ОАО,Progress,Ռուսաստան,Russia,Россия,FrutoNyanya multi-grain cookies from 6 months 120g,ФрутоНяня печенье 081203 мультизлаковое с 6 мес. 120г,960,https://old.alfapharm.am/ma_img/big/00037650.png,5,հատ
00037855,Ֆրուտոնյանյա թխվածքաբլիթ ցորենի խնձորով 6ամսականից 120գրամ 081204,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4600338010427,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Պրոգրեսս,Прогресс ОАО,Progress,Ռուսաստան,Russia,Россия,undefined,ФрутоНяня печенье 081204 пшеничное с яблоком с 6 мес. 120г,1000,https://old.alfapharm.am/ma_img/big/00037855.png,5,հատ
00037857,Ֆրուտոնյանյա թխվածքաբլիթ ցորենի ազնվամորիով 6ամսականից 50գրամ 085002,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4600338009957,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Պրոգրեսս,Прогресс ОАО,Progress,Ռուսաստան,Russia,Россия,undefined,ФрутоНяня печенье 085002 пшеничное с земляником с 6 мес. 50г,530,https://old.alfapharm.am/ma_img/big/00037857.png,5,հատ
00036345,Ֆրուտոնյանյա թխվածքաբլիթ հացահատիկային 6ամսականից 50գրամ 085004,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4600338009254,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Պրոգրեսս,Прогресс ОАО,Progress,Ռուսաստան,Russia,Россия,undefined,ФрутоНяня печенье 085004 мультизлаковое с 6 мес. 50г,550,https://old.alfapharm.am/ma_img/big/00036345.png,3,հատ
00030870,Սեմպեր թխվածքաբլիթ բանան 125գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4640005060218,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Սեմպեր,Семпер,Semper,Շվեդիա,Sweden,Швеция,Semper Banana cookies 125g,Печенье Семпер банановое 125г,1700,https://old.alfapharm.am/ma_img/big/00030870.png,4,հատ
00030869,Սեմպեր թխվածքաբլիթ վանիլային 125գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4640005060201,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Սեմպեր,Семпер,Semper,Շվեդիա,Sweden,Швеция,Semper Vanila cookies 125g,Печенье Семпер ванильное 125г,1700,https://old.alfapharm.am/ma_img/big/00030869.png,7,հատ
00037476,Երբ Ես Մեծանամ թխվածքաբլիթ 5 հացահատիկ 6ամսականից 180գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4650094120175,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆարմալակտ,Фармалакт,Pharmalakt,Ռուսաստան,Russia,Россия,undefined,Печенье Когда Я Вырасту 5 злаков с кальцием с 6мес 180г,1050,https://old.alfapharm.am/ma_img/big/00037476.png,4,հատ
00037477,Երբ Ես Մեծանամ թխվածքաբլիթ տանձ կարամելով 6ամսականից 180գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4650094121059,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆարմալակտ,Фармалакт,Pharmalakt,Ռուսաստան,Russia,Россия,undefined,Печенье Когда Я Вырасту груша с карамелью с 6мес 180г,1050,https://old.alfapharm.am/ma_img/big/00037477.png,4,հատ
00037478,Երբ Ես Մեծանամ թխվածքաբլիթ բանանով 6ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4650094120120,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆարմալակտ,Фармалакт,Pharmalakt,Ռուսաստան,Russia,Россия,undefined,Печенье Когда Я Вырасту с бананом с 6мес 150г,750,https://old.alfapharm.am/ma_img/big/00037478.png,3,հատ
00037480,Երբ Ես Մեծանամ թխվածքաբլիթ երկաթով 5ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4650094120113,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆարմալակտ,Фармалакт,Pharmalakt,Ռուսաստան,Russia,Россия,undefined,Печенье Когда Я Вырасту с железом с 5мес 150г,750,https://old.alfapharm.am/ma_img/big/00037480.png,1,հատ
00037479,Երբ Ես Մեծանամ թխվածքաբլիթ կալցիումով 5ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4650094120106,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆարմալակտ,Фармалакт,Pharmalakt,Ռուսաստան,Russia,Россия,undefined,Печенье Когда Я Вырасту с калцием с 5мес 150г,750,https://old.alfapharm.am/ma_img/big/00037479.png,4,հատ
00035918,Ֆլուեր Ալպին մանկական չորահաց չամիչով և լոռամրգով 100գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4056114005307,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Իտալիա,Italy,Италия,Fleur Alpin children's mini croutons with raisins and cranberries 100g,Флер Альпин детские мини сухарики с изюмом и клюквой 100г,3500,https://old.alfapharm.am/ma_img/big/00035918.png,4,հատ
00034040,Ֆլուեր Ալպին թխվածքաբլիթ մանկական բելգիական շոկոլադի կտորներով 3տարեկանից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5412916941172,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Բելգիա,Belgium,Бельгия,Fleur Alpin Belgian baby cookies with pieces of chocolate from 3 years old 150g,Флер Альпин печенье детское бельгийское с кус. шоколада с 3 лет 150г,3300,https://old.alfapharm.am/ma_img/big/00034040.png,2,հատ
00034043,Ֆլուեր Ալպին թխվածքաբլիթ մանկական կակաո 9ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5412916941189,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Բելգիա,Belgium,Бельгия,"Fleur Alpin baby cocoa cookies from 9 months, 150g","Флер Альпин печенье детское какао с 9 мес, 150г",3300,https://old.alfapharm.am/ma_img/big/00034043.png,5,հատ
00034034,Ֆլուեր Ալպին թխվածքաբլիթ մանկական բնական 9ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5412916941561,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Բելգիա,Belgium,Бельгия,"Fleur Alpin natural baby cookies from 6 months, 150g","Флер Альпин печенье детское натуральное с 9 мес, 150г",3300,https://old.alfapharm.am/ma_img/big/00034034.png,6,հատ
00034044,Ֆլուեր Ալպին թխվածքաբլիթ մանկական վարսակի 9ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5412916941585,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Բելգիա,Belgium,Бельгия,"Fleur Alpin oatmeal baby cookies from 6 months, 150g","Флер Альпин печенье детское овсяное с 9 мес, 150г",3300,https://old.alfapharm.am/ma_img/big/00034044.png,6,հատ
00034041,Ֆլուեր Ալպին թխվածքաբլիթ մանկական խաղողի հյութով 6ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5412916941578,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Բելգիա,Belgium,Бельгия,"Fleur Alpin baby cookies with grape juice from 6 months, 150g","Флер Альпин печенье детское с виноградным соком с 6 мес, 150г",3300,https://old.alfapharm.am/ma_img/big/00034041.png,6,հատ
00035917,Ֆլուեր Ալպին թխվածքաբլիթ մանկական տանձի հյութով 6ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5412916941387,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Բելգիա,Belgium,Бельгия,"Fleur Alpin baby cookies with pear juice from 6 months, 150g","Флер Альпин печенье детское с грушевым соком с 6 мес, 150г",3300,https://old.alfapharm.am/ma_img/big/00035917.png,6,հատ
00034039,Ֆլուեր Ալպին թխվածքաբլիթ մանկական խնձորի հյութով 6ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5412916941592,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Բելգիա,Belgium,Бельгия,"Fleur Alpin baby cookies with apple juice from 6 months, 150g","Флер Альпин печенье детское с яблочным соком с 6 мес, 150г",3300,https://old.alfapharm.am/ma_img/big/00034039.png,6,հատ
00035916,Ֆլուեր Ալպին թխվածքաբլիթ մանկական ֆլամանդական չամիչով 9ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5412916941547,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Բելգիա,Belgium,Бельгия,"Fleur Alpin Flemish baby biscuits with raisins from 9 months, 150g","Флер Альпин печенье детское фламандское с изюмом с 9 мес, 150г",3300,https://old.alfapharm.am/ma_img/big/00035916.png,4,հատ
00034035,Ֆլուեր Ալպին թխվածքաբլիթ մանկական ֆրանսիական 9ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5412916940878,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Բելգիա,Belgium,Бельгия,"Fleur Alpin French baby cookies from 9 months, 150g","Флер Альпин печенье детское французское с 9 мес, 150г",3300,https://old.alfapharm.am/ma_img/big/00034035.png,3,հատ
00037085,Ֆլուեր Ալպին թխվածքաբլիթ մանկական խնձոր նարինջ մարմելադ 6ամսականից 150գրամ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5412916941394,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Բելգիա,Belgium,Бельгия,"Fleur Alpin Alpine baby cookies with prebiotics from 6 months, 150g","Флер Альпин печенье детское яблочно-апельсиновый мармелад с 6 мес, 150г",3300,https://old.alfapharm.am/ma_img/big/00037085.png,5,հատ
